Windspeed,Lux,Humidity,Ext. Temperature,Station Temperature,Sea Level Pressure,Station Altitude,Absolute Pressure,Solar Irradiance
17.2413,846.644144,100.0,23.66,28.72,1024.326,37.0,1008.836,271.7338605
16.6563,695.2811115000001,96.0,21.06,28.2,1019.372,77.4,1003.962,220.122054
17.37825,695.0182169999999,92.0,19.3,26.5,1021.498,60.2,1006.058,221.86389619999997
14.6749,696.170963,94.8,22.58,28.7,1019.206,79.0,1003.796,218.4410522
17.1395,2515.8831170000003,47.52,48.708,39.461999999999996,1020.3272,69.72,1004.8992,1032.29529
14.719000000000001,1857.4593690000002,47.58,51.534,39.316,1020.324,69.58,1004.8976,1144.084175
13.8159,944.6043367000001,71.2,27.54,32.76,1020.928,64.6,1005.498,373.710864
16.192,691.8293,84.0,22.2,29.0,1021.326,61.6,1005.8860000000001,205.38853
17.30625,838.9045319,100.0,22.24,28.7,1022.872,48.8,1007.41,264.2387738
17.925,692.650985,89.4,22.58,28.5,1020.582,68.0,1005.1519999999999,208.20598
15.8465,2341.80052,47.5,51.18600000000001,39.246,1020.324,69.6,1004.8976,867.0146817
15.87035,835.7847385,78.2,21.94,29.7,1021.544,60.0,1006.102,273.105521
17.5123,812.5082157,95.0,24.12,28.26,1020.446,68.8,1005.0160000000001,263.6657437
13.57,2424.509646,43.3,48.92,39.898,1020.3256,69.76,1004.9026,996.8901058
15.4485,688.51504,79.0,25.76,30.7,1017.46,93.2,1002.08,212.98733330000002
16.71775,694.634892,89.0,20.34,27.9,1021.1260000000001,62.6,1005.686,218.77697519999998
19.9785,923.3104385,53.6,28.96,37.16,1016.0419999999999,105.0,1000.682,309.1065683
19.9395,0.1605,84.0,25.46,31.84,1022.422,52.0,1006.962,0.004
16.8657,836.777553,94.0,25.96,30.38,1026.038,23.2,1010.528,263.59070019999996
17.553,1876.33482,46.66,49.38399999999999,38.4,1020.3268,69.7,1004.9,640.1281167000001
15.3795,962.582075,59.4,41.84,35.96,1021.18,62.4,1005.74,318.6128667
14.833,2329.390825,47.72,50.096000000000004,39.27,1020.3258,69.76,1004.9,898.4075449999999
14.5955,687.710025,92.0,23.16,28.0,1018.372,85.4,1002.9739999999999,207.93588
15.0,3040.7515,39.6,57.2,40.76,1018.404,85.4,1003.0039999999999,1258.890167
15.7605,2891.7925,38.4,47.14,38.72,1018.508,84.8,1003.1080000000001,1201.204
18.480295,1357.236825,59.96,35.385999999999996,35.524,1020.326,69.78,1004.9,457.9315
16.8932,695.5655355,83.4,20.42,28.56,1020.622,67.2,1005.192,221.2484665
16.377,886.5382708999999,64.6,31.84,35.54,1018.7860000000001,82.8,1003.3860000000001,399.329685
15.65435,695.4229305,92.2,19.14,26.68,1018.862,81.8,1003.462,220.8742808
15.6342,694.250763,86.4,19.58,27.46,1020.878,65.2,1005.448,218.2055503
15.7895,2103.4566489999997,47.08,51.34,38.834,1020.3266,69.52,1004.9002,734.8214317000001
17.803,873.125675,59.6,35.8,38.44,1018.0139999999999,88.6,1002.6239999999999,421.02766669999994
17.368,962.28745,59.0,58.52,39.08,1021.78,58.0,1006.33,318.5128183
17.6535,2019.9049579999999,47.0,48.674,38.94,1020.3268,69.66,1004.9002,701.0357182999999
16.867,840.9383449999999,62.8,36.92,33.32,1019.88,73.0,1004.46,275.32291000000004
12.01749275,1459.636311,54.8,54.8,39.18,1019.3660000000001,76.6,1003.956,782.1573748
15.8605,2357.3525809999996,48.26,49.102,39.306,1020.3232,69.72,1004.8982,872.2025067
12.07514,902.0169999999999,67.8,27.64,32.62,1016.154,104.4,1000.794,470.41833330000003
17.2649,810.0811792999999,93.0,21.86,28.26,1020.502,67.8,1005.072,377.4394055
17.46225,828.309487,92.0,18.44,25.6,1022.632,50.8,1007.172,260.3803725
13.03266,1440.5936550000001,58.16,33.556,35.724000000000004,1020.3246,69.84,1004.9024,494.58816669999993
16.277319,814.2923727000001,94.0,23.02,27.04,1017.1460000000001,96.0,1001.7660000000001,398.42250950000005
17.2116,840.8380955,82.0,20.5,28.2,1024.242,37.0,1008.758,288.7074748
14.845999999999998,687.90757,88.0,26.82,32.94,1021.11,62.8,1005.67,209.9955317
13.708,2390.184689,47.7,49.202,39.266,1020.3258,69.76,1004.9034,890.3778933
18.488,689.56756,82.0,22.56,29.0,1021.8839999999999,57.0,1006.434,212.42944669999997
9.0015,912.8530717,53.6,28.24,37.3,1017.7239999999999,91.0,1002.334,632.4812532999999
12.819,967.69395,51.2,30.26,40.46,1019.6460000000001,75.4,1004.2339999999999,430.75309169999997
17.808,417.07,94.4,27.06,28.92,1018.426,85.4,1003.0260000000001,103.771
16.756,2315.036085,48.36,49.711999999999996,39.474000000000004,1020.3246,69.66,1004.8982,856.2009683
11.1725,687.16828,82.0,31.64,34.12,1021.252,62.2,1005.812,206.4763733
12.790999999999999,2019.261781,48.44,48.762,39.31,1020.3258,69.74,1004.9036,1147.410702
12.26727,2459.9331,47.7,35.396,40.398,1020.3258,69.7,1004.9038,1409.573833
14.0945,1035.56515,64.8,59.08,37.58,1023.1560000000001,46.2,1007.686,347.24550330000005
15.8565,2443.077579,48.2,49.31,39.31,1020.3256,69.76,1004.8988,920.45649
15.70165,695.3854075,90.0,18.98,26.66,1018.9939999999999,81.0,1003.586,220.73144280000002
14.8945,688.25991,92.0,22.6,26.3,1020.632,67.0,1005.202,211.14179669999996
9.778310000000001,2440.06426,47.24,50.488,39.588,1020.3256,69.62,1004.9032,918.0165
17.02465,839.5635132000001,79.4,20.4,28.2,1025.93,23.8,1010.42,277.157514
13.232304999999998,440.235,91.0,25.66,31.0,1015.048,113.0,999.7,3.8881666669999997
13.6674,691.0279535,92.0,17.94,25.5,1019.3760000000001,77.6,1003.966,205.9426688
14.110999999999999,692.345595,93.0,23.52,27.1,1020.48,68.8,1005.05,206.23189330000002
17.379795,1334.6855,60.5,35.976,35.988,1020.325,69.8,1004.8994,443.708
18.613,689.46646,92.0,23.24,28.0,1018.196,87.4,1002.806,213.49456830000003
17.436,694.954875,88.0,21.32,27.3,1021.1039999999999,63.4,1005.664,222.26801830000002
17.61285,694.422072,94.6,21.1,27.3,1020.7439999999999,66.4,1005.314,221.4634127
17.40205,695.5174440000001,94.0,18.14,25.6,1020.1439999999999,71.2,1004.7239999999999,222.08830279999998
15.14722,3322.87888,45.76,54.802,39.924,1020.3252,69.48,1004.8996,1368.934833
14.5925,1037.0104800000001,53.8,55.72,40.74,1021.252,62.6,1005.812,348.1755883
17.8897,836.9778622,82.0,21.1,28.8,1021.576,59.0,1006.1360000000001,265.983287
14.4085,2405.786004,47.7,51.464,39.35,1020.324,69.54,1004.8976,895.7516817
15.239,688.6494,93.0,24.72,29.56,1021.306,62.0,1005.8660000000001,212.3649017
16.8755,882.9898024,60.4,29.88,36.8,1018.278,86.4,1002.8860000000001,502.6203267
17.5215,930.2353099999999,57.8,35.16,36.5,1021.63,59.2,1006.182,310.16635499999995
17.4806,829.304227,96.0,19.16,26.7,1022.4960000000001,52.2,1007.0360000000001,254.76013369999998
16.660999999999998,693.009725,94.0,24.94,29.6,1021.14,62.6,1005.7,207.5784217
15.071625,223.907,93.0,23.9,28.5,1017.5039999999999,93.0,1002.1239999999999,0.002
17.4061,834.3090373,80.0,21.68,27.78,1020.3439999999999,69.2,1004.916,255.08703250000002
17.6405,691.63525,92.0,23.28,27.4,1022.05,55.0,1006.6,208.1333883
14.516735,1046.4175,65.2,39.86,31.38,1017.6139999999999,92.4,1002.2339999999999,350.0923333
14.661,2209.9262710000003,40.6,60.02,41.3,1020.0419999999999,72.2,1004.622,795.19926
14.0965,692.52247,87.6,26.56,33.06,1021.1560000000001,63.0,1005.716,206.282745
13.3645,2358.069617,47.98,50.732,40.025999999999996,1020.3248,69.66,1004.9018,894.7315933
17.3189,837.452513,74.8,24.04,29.9,1021.076,63.0,1005.6360000000001,263.9111628
11.583,1024.4789,63.6,32.14,37.64,1020.078,71.8,1004.658,338.9074467
13.625765,1771.3974,46.82,52.358000000000004,39.978,1020.3262,69.62,1004.904,1229.756
15.8245,2530.632,46.84,47.69,39.374,1020.3264,69.78,1004.8994,990.294
14.858775,3051.9203199999997,47.18,60.55,40.156,1020.3244,69.54,1004.8978,1277.519333
14.0655,2171.9833550000003,45.38,52.536,40.03,1020.3262,69.58,1004.9006,871.4609783
19.1505,689.072665,70.4,27.94,34.86,1019.0,81.0,1003.59,213.840115
7.8445,682.482635,93.0,24.3,29.1,1016.818,99.0,1001.448,205.09902830000001
17.2358,696.4454820000001,88.0,19.94,27.5,1021.82,57.4,1006.37,219.28959869999997
17.6038,694.7357205,95.0,21.04,27.54,1021.6239999999999,58.6,1006.18,222.43468330000002
17.794,694.313765,85.0,27.92,31.66,1023.1560000000001,46.0,1007.686,221.22147999999999
16.95455,915.6743122000001,72.0,22.02,28.66,1023.908,40.2,1008.428,318.3490575
12.134789999999999,1960.6149850000002,46.14,56.162,40.938,1020.3252,69.34,1004.9008,673.3201667000001
9.985,681.899285,87.8,25.08,29.94,1020.556,67.6,1005.1260000000001,201.6408667
13.7615,1982.0016679999999,49.2,58.576,39.958,1020.3252,69.54,1004.8998,801.5909667000001
17.527,694.604167,100.0,21.42,27.84,1021.83,57.4,1006.38,221.66109080000004
17.0765,833.4593222,93.8,25.96,28.46,1020.238,70.2,1004.818,252.8461915
16.1515,691.8585099999999,84.0,27.14,32.42,1019.12,79.8,1003.71,205.3091533
16.8875,2174.804901,47.3,51.33,39.094,1020.3272,69.52,1004.8994,781.1157383
18.127,852.3694,64.2,48.86,36.76,1019.828,73.8,1004.408,327.38659
13.914000000000001,2071.433787,48.94,51.74,39.278,1020.3252,69.54,1004.8998,850.2674817
10.8125,686.41747,85.2,25.36,30.0,1018.068,88.4,1002.678,207.1081667
14.7595,1384.971,46.4,55.4,41.88,1019.592,76.0,1004.182,1162.2485
17.6128,694.586506,99.0,20.76,27.7,1021.85,57.4,1006.4,221.49225780000003
17.58456375,828.3381203,93.8,28.94,31.82,1022.2719999999999,54.0,1006.814,254.52303569999998
16.2415,951.547695,61.0,30.44,34.88,1023.566,43.0,1008.096,323.9145833
17.5245,2124.693646,46.78,48.282,39.106,1020.3238,69.64,1004.8976,746.5388283
16.2335,696.25828,81.6,25.06,30.32,1020.128,71.0,1004.7080000000001,219.22243500000002
20.4825,988.65768,50.8,35.7,41.6,1021.182,63.0,1005.742,345.2253933
15.12,2214.229862,47.64,53.552,39.342,1020.326,69.58,1004.9006,814.2298267000001
13.6762,922.22327,60.0,30.42,35.84,1018.306,86.8,1002.914,474.23666669999994
17.1025,695.159906,96.0,26.78,26.1,1019.6080000000001,75.8,1004.198,221.31077180000003
12.609000000000002,2349.4825,47.24,51.596000000000004,40.014,1020.325,69.52,1004.9032,868.1466667000001
18.2255,1964.010389,43.6,52.36,39.64,1022.784,49.0,1007.324,679.8095092
17.548,695.081464,92.0,21.1,27.24,1022.82,49.0,1007.36,222.9481347
17.2764,840.5238427000002,88.4,19.52,26.7,1023.38,44.4,1007.91,287.8561725
16.9175,982.0308551,67.0,25.64,31.22,1023.648,42.2,1008.168,380.1214117
13.8255,693.50278,73.2,27.48,34.88,1021.002,64.2,1005.568,210.01193500000002
16.97205,824.0859535,98.0,22.54,27.28,1023.164,46.0,1007.694,251.6825975
17.45115,695.0068485,93.0,19.32,27.1,1021.686,58.2,1006.2360000000001,222.6031723
14.8685,1031.873849,60.0,39.54,37.2,1019.71,74.4,1004.29,345.09615
14.540999999999999,2076.609634,48.46,52.378,39.458,1020.3264,69.58,1004.9008,751.8085667
14.98,2084.304264,48.26,48.394,39.304,1020.326,69.76,1004.9002,782.38044
16.42655,829.8731355,97.0,20.6,27.64,1018.688,83.6,1003.288,264.906708
14.554804999999998,1459.545,57.72,34.332,35.716,1020.3256,69.86,1004.8998,508.594
17.00775,695.2429615,94.0,18.6,25.56,1019.51,76.8,1004.1,221.52422850000002
18.4405,689.9773150000001,87.4,27.96,31.8,1014.452,118.0,999.112,209.97938
14.715365,3734.1259999999997,40.6,50.24,39.74,1024.1760000000002,38.0,1008.696,1426.451833
16.14014,1502.6115,57.22,34.074,36.104,1020.3244,69.86,1004.8989999999999,525.3906667
16.4001,696.1067925,86.0,20.9,28.7,1020.972,65.2,1005.5360000000001,219.98680099999999
19.8955,194.8985,87.2,25.36,31.62,1014.7280000000001,116.0,999.388,30.98516667
17.8813,886.5107705,73.4,24.7,31.48,1021.814,58.0,1006.3639999999999,417.450525
11.367,4.0215,90.0,22.84,28.9,1022.388,52.4,1006.928,0.01
17.4222,830.913241,93.0,25.16,30.14,1025.99,23.2,1010.48,256.65964069999995
14.5645,691.44368,86.4,23.2,29.64,1022.6339999999999,50.4,1007.174,206.575195
15.168635,3267.695885,47.08,53.898,39.604,1020.3252,69.48,1004.8996,1362.988833
19.2755,2368.123108,47.36,46.886,39.218,1020.323,69.66,1004.8976,889.9231033
19.339000000000002,688.5446049999999,91.0,25.5,30.4,1019.102,79.4,1003.692,211.8821817
16.8156,695.4803995,94.0,18.1,25.7,1018.694,83.0,1003.294,221.50451349999997
20.2945,203.731,83.8,26.26,32.08,1015.672,108.2,1000.318,35.82366667
16.8714,695.8345535,86.4,19.64,26.8,1022.992,48.0,1007.5219999999999,220.24981699999998
17.6235,694.84614,80.2,27.08,32.44,1023.132,46.6,1007.6619999999999,222.36456
14.0385,278.8545,91.0,25.98,29.8,1016.18,103.8,1000.82,0.004
18.2805,696.297475,90.0,25.2,30.4,1017.806,90.2,1002.416,216.41907830000002
14.319,1037.6408800000002,55.8,27.88,35.3,1018.5939999999999,84.0,1003.194,346.87384669999994
10.409,2744.23001,45.94,45.54,40.17,1020.3262,69.74,1004.9038,1109.675667
13.148,2292.143223,47.52,53.443999999999996,39.966,1020.3262,69.58,1004.904,855.250925
20.576,688.838165,84.0,26.94,32.26,1019.232,78.6,1003.822,212.52556
17.71735,695.13681,92.4,33.4,32.88,1022.002,56.6,1006.552,222.16226949999998
17.119304,840.8263413999999,72.8,25.64,32.2,1021.168,62.8,1005.7280000000001,291.221705
10.811539999999999,1958.951425,48.3,33.948,41.236000000000004,1020.3228,69.6,1004.9006,1405.618
17.4199,692.2203895,87.0,21.52,29.1,1022.012,56.0,1006.562,206.5308892
17.161654000000002,833.2351414,100.0,19.8,26.8,1022.7460000000001,50.0,1007.2860000000001,264.426026
20.369815,1609.102015,54.98,34.384,36.326,1020.3236,69.84,1004.8986,552.0063332999999
16.116,826.87189,64.8,25.8,32.2,1020.4760000000001,68.0,1005.046,266.9468683
12.98,689.052205,91.0,24.7,29.24,1016.1360000000001,104.8,1000.7760000000001,210.95576499999999
13.779565,1700.5939,48.3,45.321999999999996,40.346,1020.3256,69.76,1004.8998,1353.228167
17.79995,695.7961285,96.0,19.7,27.0,1020.574,67.6,1005.1439999999999,221.4776775
13.5455,690.18296,76.4,25.9,32.32,1020.388,69.6,1004.9580000000001,206.5046033
17.02595,692.0316795,81.4,20.02,27.7,1022.778,49.8,1007.318,205.8607312
17.4529,837.8619455,90.0,19.16,26.8,1021.7539999999999,57.6,1006.304,265.19375180000003
12.5775,2603.647938,43.78,47.916000000000004,40.118,1020.3256,69.74,1004.9028,1175.063708
17.054000000000002,694.116425,90.0,22.48,28.22,1020.432,68.8,1005.002,218.84886830000002
19.14261017,1411.762414,58.8,31.92,34.46,1020.038,71.6,1004.618,751.5380928
17.169,1998.646617,43.4,44.54,38.32,1025.222,29.6,1009.722,695.4732017000001
14.3115,692.64217,92.0,23.84,28.5,1015.3960000000001,110.8,1000.046,206.3100867
11.3985,687.76365,87.4,21.3,27.3,1020.95,64.4,1005.52,208.95146
13.611775,470.7945,73.4,30.98,35.0,1012.6160000000001,134.0,997.306,13.49533333
17.065065,1830.6354850000002,46.76,48.833999999999996,38.384,1020.3236,69.68,1004.8982,627.6771667
13.419,691.566775,92.0,25.06,29.9,1017.4019999999999,93.6,1002.0219999999999,206.2906183
24.2965,2206.0732160000002,47.96,51.083999999999996,38.891999999999996,1020.3274,69.58,1004.8994,787.0793367
14.937000000000001,688.4232099999999,88.4,21.28,27.5,1020.71,66.2,1005.28,211.8020483
21.055999999999997,2002.415857,46.24,44.95,38.501999999999995,1020.3234,69.84,1004.898,691.7315183
15.6615,2107.813312,46.98,50.2,38.902,1020.3266,69.66,1004.9002,739.7375283
17.62395,695.447321,89.0,18.46,26.14,1024.732,33.0,1009.242,221.9576068
14.762,1728.7879999999998,45.2,42.88,40.98,1019.98,72.6,1004.56,1360.6329999999998
15.68625,956.9808265,60.6,56.44,38.56,1017.87,90.6,1002.48,339.55057630000005
17.4517,694.9238275,96.0,20.88,27.7,1021.08,63.4,1005.64,222.33851
10.402000000000001,1015.682265,59.0,55.76,39.16,1019.0060000000001,80.0,1003.6,349.93460830000004
20.189,502.1825,92.0,23.1,28.0,1017.336,94.4,1001.956,130.4755
17.1399,695.450345,92.0,17.92,25.6,1019.5939999999999,75.8,1004.184,222.67646569999997
19.1705,16.1665,83.2,29.34,31.68,1021.382,60.0,1005.942,0.016
17.414425,248.15400000000002,93.0,24.66,29.0,1018.416,85.0,1003.0160000000001,0.003
15.24345,694.575997,87.4,20.24,28.26,1020.7360000000001,66.2,1005.306,217.6339727
12.7781,547.861,93.0,22.48,27.22,1014.4739999999999,118.0,999.1339999999999,83.51466667
17.028,2499.416819,47.92,48.74,39.344,1020.327,69.74,1004.8994,973.46068
17.54065,694.2127230000001,83.4,17.64,25.3,1023.0980000000001,46.0,1007.628,221.4472662
4.2755,679.707925,92.0,25.82,30.3,1013.596,125.4,998.2760000000001,202.5725967
20.0315,1371.1329999999998,60.28,34.702,35.686,1020.3268,69.86,1004.9,467.15983330000006
18.27345333,1634.829925,54.98,34.658,36.438,1020.3238,69.84,1004.8986,563.0151667
17.01705,695.4229925,87.8,19.6,26.72,1022.118,55.2,1006.668,220.6759347
11.7355,1884.9989329999999,44.6,46.02,38.86,1021.432,61.0,1005.992,694.1183033
16.141,953.7003050000001,58.4,41.56,37.0,1018.936,82.0,1003.5319999999999,327.08509
19.212,0.049,84.0,24.4,30.88,1023.168,45.6,1007.698,0.004
17.79995,695.7961285,96.0,19.64,26.98,1020.576,67.4,1005.1460000000001,221.4776775
17.3654,828.309487,89.2,18.3,25.6,1022.6039999999999,51.4,1007.1439999999999,263.2694472
16.075,488.5075,93.0,23.4,28.2,1016.678,99.2,1001.308,121.26666670000002
16.7574,695.5927585,92.8,18.9,26.3,1018.808,82.0,1003.408,220.8656105
17.59385,694.2967625,85.2,22.42,29.44,1023.352,44.6,1007.882,221.1423405
18.994,689.254685,90.0,21.88,27.8,1020.77,66.0,1005.34,214.77436
16.6535,2062.891048,48.0,49.518,39.09,1020.3272,69.74,1004.8992,770.7945117
16.736,694.9926585,92.0,18.04,25.48,1021.0060000000001,64.0,1005.568,219.6327137
16.868804,839.4059729,82.0,22.72,29.7,1023.12,46.2,1007.65,265.96781430000004
10.7375,2172.003841,47.24,45.996,38.91,1020.3268,69.74,1004.9036,881.9198367
10.392999999999999,686.783375,91.0,24.68,29.3,1016.092,105.0,1000.732,206.4282033
9.947000000000001,682.2608349999999,89.0,20.88,26.9,1020.706,66.4,1005.2760000000001,202.5524467
14.0655,687.77504,90.0,25.1,29.82,1015.4780000000001,110.0,1000.128,209.11843330000002
17.3929,816.0667427999999,94.0,20.8,27.6,1020.184,70.4,1004.7639999999999,262.58677830000005
14.6485,1029.64433,67.0,37.54,34.74,1022.078,55.4,1006.628,349.2350083
17.2285,2253.660268,48.4,52.356,39.258,1020.323,69.48,1004.8974,817.1312482999999
11.25031,1483.6385,57.28,35.616,36.31,1020.3256,69.84,1004.903,517.881
14.765,1005.929543,58.6,41.32,37.46,1023.3660000000001,44.4,1007.8960000000001,344.6812367
16.68401,895.061,67.6,27.28,32.58,1016.1460000000001,104.4,1000.7860000000001,459.74233330000004
17.907,1776.405,48.48,47.01,38.726,1020.3238,69.68,1004.8982,601.1216667
15.0385,688.5522950000001,73.6,26.34,33.16,1020.4580000000001,68.6,1005.028,212.30696
16.8116725,872.5606796,92.0,30.68,31.34,1024.636,34.0,1009.1460000000001,328.7387387
17.21165,849.5528449999999,81.0,17.44,25.5,1024.662,34.0,1009.172,280.8945798
12.4245,689.968425,92.0,22.74,26.5,1022.082,55.8,1006.632,207.86434330000003
1.163,106.939,89.0,25.16,30.3,1015.382,111.0,1000.0319999999999,0.0
17.67635,695.0569425,96.0,20.64,26.86,1025.192,30.2,1009.692,222.60568650000002
15.7315,979.7238150000001,61.8,56.96,37.2,1019.0239999999999,81.0,1003.6160000000001,366.64566
18.2875,690.0949400000001,91.0,24.2,29.08,1020.556,67.6,1005.1260000000001,207.8707333
17.24565,694.8409184999999,86.8,18.6,25.3,1023.012,47.0,1007.5419999999999,220.425383
18.68,907.801535,52.8,52.44,41.66,1023.552,43.6,1008.08,312.8752517
17.14249,1784.89288,47.02,47.18600000000001,38.826,1020.3236,69.68,1004.8982,608.3701667
18.045,862.5771550000001,61.6,28.1,36.72,1015.926,106.0,1000.566,290.272775
19.1505,951.0181699999999,69.2,27.56,34.12,1018.112,88.6,1002.722,316.0521983
20.869,689.04557,79.4,25.3,30.5,1019.8539999999999,73.4,1004.434,213.3865833
13.365364000000001,1254.276824,60.0,34.68,35.76,1021.48,60.4,1006.04,479.3600212
17.99814,252.398,93.0,24.64,28.9,1018.27,86.4,1002.88,0.003
16.346,2012.2695059999999,46.92,47.794,38.81,1020.3272,69.68,1004.8992,704.2909417000001
17.895070999999998,886.1234497000002,91.0,17.78,25.14,1023.3739999999999,44.8,1007.904,359.8407958
16.314042999999998,812.1761117000001,99.0,20.24,27.1,1017.956,89.4,1002.566,375.4553233
13.64325,504.8875,93.0,22.26,27.1,1013.08,129.6,997.76,39.604
17.3145,827.3595497,98.8,22.32,27.68,1022.43,52.6,1006.97,262.9269823
16.9328,695.3840325,86.6,22.02,29.4,1024.046,38.6,1008.566,220.9956547
14.110675,1849.75847,46.84,43.808,39.622,1020.324,69.74,1004.8982,1314.696833
